code,date,value
TRVOU,2011-01-02,0.0
TRVOU,2011-01-01,706.3085
TRVOU,2010-12-31,985.6248
TRVOU,2010-12-30,0.0
TRVOU,2010-12-29,363.2865
TRVOU,2010-12-28,5364.5346
TRVOU,2010-12-27,0.0
TRVOU,2010-12-26,438.2968
TRVOU,2010-12-25,4465.5054
TRVOU,2010-12-24,0.0
TRVOU,2010-12-23,1157.6938
TRVOU,2010-12-22,1402.2805
TRVOU,2010-12-21,0.0
TRVOU,2010-12-20,283.3972
TRVOU,2010-12-19,2878.0221
TRVOU,2010-12-18,0.0
TRVOU,2010-12-17,79.2883
TRVOU,2010-12-16,3277.4362
TRVOU,2010-12-15,0.0
TRVOU,2010-12-14,2067.6302
TRVOU,2010-12-13,1234.3527
TRVOU,2010-12-12,0.0
TRVOU,2010-12-11,364.608
TRVOU,2010-12-10,1424.9731
TRVOU,2010-12-09,0.0
TRVOU,2010-12-08,4996.9358
TRVOU,2010-12-07,2957.2271
TRVOU,2010-12-06,0.0
TRVOU,2010-12-05,1371.816
TRVOU,2010-12-04,2472.8862
TRVOU,2010-12-03,0.0
TRVOU,2010-12-02,1371.1959
TRVOU,2010-12-01,4686.9295
TRVOU,2010-11-30,0.0
TRVOU,2010-11-29,9022.0251
TRVOU,2010-11-28,9227.324
TRVOU,2010-11-27,0.0
TRVOU,2010-11-26,969.8006
TRVOU,2010-11-25,9325.741
TRVOU,2010-11-24,0.0
TRVOU,2010-11-23,1361.7479
TRVOU,2010-11-22,4704.8618
TRVOU,2010-11-21,0.0
TRVOU,2010-11-20,429.78
TRVOU,2010-11-19,3988.778
TRVOU,2010-11-18,0.0
TRVOU,2010-11-17,7452.6843
TRVOU,2010-11-16,6985.16
TRVOU,2010-11-15,0.0
TRVOU,2010-11-14,1380.6296
TRVOU,2010-11-13,4980.443
TRVOU,2010-11-12,0.0
TRVOU,2010-11-11,3416.612
TRVOU,2010-11-10,3077.28
TRVOU,2010-11-09,0.0
TRVOU,2010-11-08,24843.3784
TRVOU,2010-11-07,34757.8
TRVOU,2010-11-06,0.0
TRVOU,2010-11-05,8351.71
TRVOU,2010-11-04,6805.4832
TRVOU,2010-11-03,0.0
TRVOU,2010-11-02,13665.025
TRVOU,2010-11-01,3516.0675
TRVOU,2010-10-31,0.0
TRVOU,2010-10-30,9809.904
TRVOU,2010-10-29,3084.6006
TRVOU,2010-10-28,0.0
TRVOU,2010-10-27,5242.9459
TRVOU,2010-10-26,10365.07
TRVOU,2010-10-25,0.0
TRVOU,2010-10-24,3248.4
TRVOU,2010-10-23,2612.88
TRVOU,2010-10-22,0.0
TRVOU,2010-10-21,3208.716
TRVOU,2010-10-20,4883.963
TRVOU,2010-10-19,0.0
TRVOU,2010-10-18,2060.5952
TRVOU,2010-10-17,1003.941
TRVOU,2010-10-16,0.0
TRVOU,2010-10-15,592.633
TRVOU,2010-10-14,2436.406
TRVOU,2010-10-13,0.0
TRVOU,2010-10-12,3432.92
TRVOU,2010-10-11,2558.556
TRVOU,2010-10-10,0.0
TRVOU,2010-10-09,9321.6
TRVOU,2010-10-08,20848.1372
TRVOU,2010-10-07,0.0
TRVOU,2010-10-06,1900.7296
TRVOU,2010-10-05,1241.1231
TRVOU,2010-10-04,0.0
TRVOU,2010-10-03,1443.236
TRVOU,2010-10-02,423.353
TRVOU,2010-10-01,0.0
TRVOU,2010-09-30,358.5402
TRVOU,2010-09-29,895.7966
TRVOU,2010-09-28,0.0
TRVOU,2010-09-27,537.801
TRVOU,2010-09-26,990.1329
TRVOU,2010-09-25,0.0
TRVOU,2010-09-24,129.7296
TRVOU,2010-09-23,197.4118
TRVOU,2010-09-22,0.0
TRVOU,2010-09-21,415.6104
TRVOU,2010-09-20,432.5289
TRVOU,2010-09-19,0.0
TRVOU,2010-09-18,730.6555
TRVOU,2010-09-17,442.9866
TRVOU,2010-09-16,0.0
TRVOU,2010-09-15,51.3151
TRVOU,2010-09-14,1035.825
TRVOU,2010-09-13,0.0
TRVOU,2010-09-12,92.767
TRVOU,2010-09-11,494.3824
TRVOU,2010-09-10,0.0
TRVOU,2010-09-09,315.3829
TRVOU,2010-09-08,167.2944
TRVOU,2010-09-07,0.0
TRVOU,2010-09-06,134.3382
TRVOU,2010-09-05,432.0
TRVOU,2010-09-04,0.0
TRVOU,2010-09-03,96.1797
TRVOU,2010-09-02,521.5918
TRVOU,2010-09-01,0.0
TRVOU,2010-08-31,1019.7088
TRVOU,2010-08-30,333.2311
TRVOU,2010-08-29,0.0
TRVOU,2010-08-28,195.4368
TRVOU,2010-08-27,397.41
TRVOU,2010-08-26,0.0
TRVOU,2010-08-25,366.609
TRVOU,2010-08-24,190.6555
TRVOU,2010-08-23,0.0
TRVOU,2010-08-22,264.132
TRVOU,2010-08-21,1295.1984
TRVOU,2010-08-20,0.0
TRVOU,2010-08-19,227.1802
TRVOU,2010-08-18,194.4288
TRVOU,2010-08-17,0.0
TRVOU,2010-08-16,825.9829
TRVOU,2010-08-15,0.0
TRVOU,2010-08-14,0.0
TRVOU,2010-08-13,0.0
TRVOU,2010-08-12,0.0
TRVOU,2010-08-11,0.0
TRVOU,2010-08-10,0.0
TRVOU,2010-08-09,0.0
TRVOU,2010-08-08,0.0
TRVOU,2010-08-07,0.0
TRVOU,2010-08-06,0.0
TRVOU,2010-08-05,0.0
TRVOU,2010-08-04,0.0
TRVOU,2010-08-03,0.0
TRVOU,2010-08-02,0.0
TRVOU,2010-08-01,0.0
TRVOU,2010-07-31,0.0
TRVOU,2010-07-30,0.0
TRVOU,2010-07-29,0.0
TRVOU,2010-07-28,0.0
TRVOU,2010-07-27,0.0
TRVOU,2010-07-26,0.0
TRVOU,2010-07-25,0.0
TRVOU,2010-07-24,0.0
TRVOU,2010-07-23,0.0
TRVOU,2010-07-22,0.0
TRVOU,2010-07-21,0.0
TRVOU,2010-07-20,0.0
TRVOU,2010-07-19,0.0
TRVOU,2010-07-18,0.0
TRVOU,2010-07-17,0.0
TRVOU,2010-07-16,0.0
TRVOU,2010-07-15,0.0
TRVOU,2010-07-14,0.0
TRVOU,2010-07-13,0.0
TRVOU,2010-07-12,0.0
TRVOU,2010-07-11,0.0
TRVOU,2010-07-10,0.0
TRVOU,2010-07-09,0.0
TRVOU,2010-07-08,0.0
TRVOU,2010-07-07,0.0
TRVOU,2010-07-06,0.0
TRVOU,2010-07-05,0.0
TRVOU,2010-07-04,0.0
TRVOU,2010-07-03,0.0
TRVOU,2010-07-02,0.0
TRVOU,2010-07-01,0.0
TRVOU,2010-06-30,0.0
TRVOU,2010-06-29,0.0
TRVOU,2010-06-28,0.0
TRVOU,2010-06-27,0.0
TRVOU,2010-06-26,0.0
TRVOU,2010-06-25,0.0
TRVOU,2010-06-24,0.0
TRVOU,2010-06-23,0.0
TRVOU,2010-06-22,0.0
TRVOU,2010-06-21,0.0
TRVOU,2010-06-20,0.0
TRVOU,2010-06-19,0.0
TRVOU,2010-06-18,0.0
TRVOU,2010-06-17,0.0
TRVOU,2010-06-16,0.0
TRVOU,2010-06-15,0.0
TRVOU,2010-06-14,0.0
TRVOU,2010-06-13,0.0
TRVOU,2010-06-12,0.0
TRVOU,2010-06-11,0.0
TRVOU,2010-06-10,0.0
TRVOU,2010-06-09,0.0
TRVOU,2010-06-08,0.0
TRVOU,2010-06-07,0.0
TRVOU,2010-06-06,0.0
TRVOU,2010-06-05,0.0
TRVOU,2010-06-04,0.0
TRVOU,2010-06-03,0.0
TRVOU,2010-06-02,0.0
TRVOU,2010-06-01,0.0
TRVOU,2010-05-31,0.0
TRVOU,2010-05-30,0.0
TRVOU,2010-05-29,0.0
TRVOU,2010-05-28,0.0
TRVOU,2010-05-27,0.0
TRVOU,2010-05-26,0.0
TRVOU,2010-05-25,0.0
TRVOU,2010-05-24,0.0
TRVOU,2010-05-23,0.0
TRVOU,2010-05-22,0.0
TRVOU,2010-05-21,0.0
TRVOU,2010-05-20,0.0
TRVOU,2010-05-19,0.0
TRVOU,2010-05-18,0.0
TRVOU,2010-05-17,0.0
TRVOU,2010-05-16,0.0
TRVOU,2010-05-15,0.0
TRVOU,2010-05-14,0.0
TRVOU,2010-05-13,0.0
TRVOU,2010-05-12,0.0
TRVOU,2010-05-11,0.0
TRVOU,2010-05-10,0.0
TRVOU,2010-05-09,0.0
TRVOU,2010-05-08,0.0
TRVOU,2010-05-07,0.0
TRVOU,2010-05-06,0.0
TRVOU,2010-05-05,0.0
TRVOU,2010-05-04,0.0
TRVOU,2010-05-03,0.0
TRVOU,2010-05-02,0.0
TRVOU,2010-05-01,0.0
TRVOU,2010-04-30,0.0
TRVOU,2010-04-29,0.0
TRVOU,2010-04-28,0.0
TRVOU,2010-04-27,0.0
TRVOU,2010-04-26,0.0
TRVOU,2010-04-25,0.0
TRVOU,2010-04-24,0.0
TRVOU,2010-04-23,0.0
TRVOU,2010-04-22,0.0
TRVOU,2010-04-21,0.0
TRVOU,2010-04-20,0.0
TRVOU,2010-04-19,0.0
TRVOU,2010-04-18,0.0
TRVOU,2010-04-17,0.0
TRVOU,2010-04-16,0.0
TRVOU,2010-04-15,0.0
TRVOU,2010-04-14,0.0
TRVOU,2010-04-13,0.0
TRVOU,2010-04-12,0.0
TRVOU,2010-04-11,0.0
TRVOU,2010-04-10,0.0
TRVOU,2010-04-09,0.0
TRVOU,2010-04-08,0.0
TRVOU,2010-04-07,0.0
TRVOU,2010-04-06,0.0
TRVOU,2010-04-05,0.0
TRVOU,2010-04-04,0.0
TRVOU,2010-04-03,0.0
TRVOU,2010-04-02,0.0
TRVOU,2010-04-01,0.0
TRVOU,2010-03-31,0.0
TRVOU,2010-03-30,0.0
TRVOU,2010-03-29,0.0
TRVOU,2010-03-28,0.0
TRVOU,2010-03-27,0.0
TRVOU,2010-03-26,0.0
TRVOU,2010-03-25,0.0
TRVOU,2010-03-24,0.0
TRVOU,2010-03-23,0.0
TRVOU,2010-03-22,0.0
TRVOU,2010-03-21,0.0
TRVOU,2010-03-20,0.0
TRVOU,2010-03-19,0.0
TRVOU,2010-03-18,0.0
TRVOU,2010-03-17,0.0
TRVOU,2010-03-16,0.0
TRVOU,2010-03-15,0.0
TRVOU,2010-03-14,0.0
TRVOU,2010-03-13,0.0
TRVOU,2010-03-12,0.0
TRVOU,2010-03-11,0.0
TRVOU,2010-03-10,0.0
TRVOU,2010-03-09,0.0
TRVOU,2010-03-08,0.0
TRVOU,2010-03-07,0.0
TRVOU,2010-03-06,0.0
TRVOU,2010-03-05,0.0
TRVOU,2010-03-04,0.0
TRVOU,2010-03-03,0.0
TRVOU,2010-03-02,0.0
TRVOU,2010-03-01,0.0
TRVOU,2010-02-28,0.0
TRVOU,2010-02-27,0.0
TRVOU,2010-02-26,0.0
TRVOU,2010-02-25,0.0
TRVOU,2010-02-24,0.0
TRVOU,2010-02-23,0.0
TRVOU,2010-02-22,0.0
TRVOU,2010-02-21,0.0
TRVOU,2010-02-20,0.0
TRVOU,2010-02-19,0.0
TRVOU,2010-02-18,0.0
TRVOU,2010-02-17,0.0
TRVOU,2010-02-16,0.0
TRVOU,2010-02-15,0.0
TRVOU,2010-02-14,0.0
TRVOU,2010-02-13,0.0
TRVOU,2010-02-12,0.0
TRVOU,2010-02-11,0.0
TRVOU,2010-02-10,0.0
TRVOU,2010-02-09,0.0
TRVOU,2010-02-08,0.0
TRVOU,2010-02-07,0.0
TRVOU,2010-02-06,0.0
TRVOU,2010-02-05,0.0
TRVOU,2010-02-04,0.0
TRVOU,2010-02-03,0.0
TRVOU,2010-02-02,0.0
TRVOU,2010-02-01,0.0
TRVOU,2010-01-31,0.0
TRVOU,2010-01-30,0.0
TRVOU,2010-01-29,0.0
TRVOU,2010-01-28,0.0
TRVOU,2010-01-27,0.0
TRVOU,2010-01-26,0.0
TRVOU,2010-01-25,0.0
TRVOU,2010-01-24,0.0
TRVOU,2010-01-23,0.0
TRVOU,2010-01-22,0.0
TRVOU,2010-01-21,0.0
TRVOU,2010-01-20,0.0
TRVOU,2010-01-19,0.0
TRVOU,2010-01-18,0.0
TRVOU,2010-01-17,0.0
TRVOU,2010-01-16,0.0
TRVOU,2010-01-15,0.0
TRVOU,2010-01-14,0.0
TRVOU,2010-01-13,0.0
TRVOU,2010-01-12,0.0
TRVOU,2010-01-11,0.0
TRVOU,2010-01-10,0.0
TRVOU,2010-01-09,0.0
TRVOU,2010-01-08,0.0
TRVOU,2010-01-07,0.0
TRVOU,2010-01-06,0.0
TRVOU,2010-01-05,0.0
TRVOU,2010-01-04,0.0
TRVOU,2010-01-03,0.0
TRVOU,2010-01-02,0.0
TRVOU,2010-01-01,0.0
TRVOU,2009-12-31,0.0
TRVOU,2009-12-30,0.0
TRVOU,2009-12-29,0.0
TRVOU,2009-12-28,0.0
TRVOU,2009-12-27,0.0
TRVOU,2009-12-26,0.0
TRVOU,2009-12-25,0.0
TRVOU,2009-12-24,0.0
TRVOU,2009-12-23,0.0
TRVOU,2009-12-22,0.0
TRVOU,2009-12-21,0.0
TRVOU,2009-12-20,0.0
TRVOU,2009-12-19,0.0
TRVOU,2009-12-18,0.0
TRVOU,2009-12-17,0.0
TRVOU,2009-12-16,0.0
TRVOU,2009-12-15,0.0
TRVOU,2009-12-14,0.0
TRVOU,2009-12-13,0.0
TRVOU,2009-12-12,0.0
TRVOU,2009-12-11,0.0
TRVOU,2009-12-10,0.0
TRVOU,2009-12-09,0.0
TRVOU,2009-12-08,0.0
TRVOU,2009-12-07,0.0
TRVOU,2009-12-06,0.0
TRVOU,2009-12-05,0.0
TRVOU,2009-12-04,0.0
TRVOU,2009-12-03,0.0
TRVOU,2009-12-02,0.0
TRVOU,2009-12-01,0.0
TRVOU,2009-11-30,0.0
TRVOU,2009-11-29,0.0
TRVOU,2009-11-28,0.0
TRVOU,2009-11-27,0.0
TRVOU,2009-11-26,0.0
TRVOU,2009-11-25,0.0
TRVOU,2009-11-24,0.0
TRVOU,2009-11-23,0.0
TRVOU,2009-11-22,0.0
TRVOU,2009-11-21,0.0
TRVOU,2009-11-20,0.0
TRVOU,2009-11-19,0.0
TRVOU,2009-11-18,0.0
TRVOU,2009-11-17,0.0
TRVOU,2009-11-16,0.0
TRVOU,2009-11-15,0.0
TRVOU,2009-11-14,0.0
TRVOU,2009-11-13,0.0
TRVOU,2009-11-12,0.0
TRVOU,2009-11-11,0.0
TRVOU,2009-11-10,0.0
TRVOU,2009-11-09,0.0
TRVOU,2009-11-08,0.0
TRVOU,2009-11-07,0.0
TRVOU,2009-11-06,0.0
TRVOU,2009-11-05,0.0
TRVOU,2009-11-04,0.0
TRVOU,2009-11-03,0.0
TRVOU,2009-11-02,0.0
TRVOU,2009-11-01,0.0
TRVOU,2009-10-31,0.0
TRVOU,2009-10-30,0.0
TRVOU,2009-10-29,0.0
TRVOU,2009-10-28,0.0
TRVOU,2009-10-27,0.0
TRVOU,2009-10-26,0.0
TRVOU,2009-10-25,0.0
TRVOU,2009-10-24,0.0
TRVOU,2009-10-23,0.0
TRVOU,2009-10-22,0.0
TRVOU,2009-10-21,0.0
TRVOU,2009-10-20,0.0
TRVOU,2009-10-19,0.0
TRVOU,2009-10-18,0.0
TRVOU,2009-10-17,0.0
TRVOU,2009-10-16,0.0
TRVOU,2009-10-15,0.0
TRVOU,2009-10-14,0.0
TRVOU,2009-10-13,0.0
TRVOU,2009-10-12,0.0
TRVOU,2009-10-11,0.0
TRVOU,2009-10-10,0.0
TRVOU,2009-10-09,0.0
TRVOU,2009-10-08,0.0
TRVOU,2009-10-07,0.0
TRVOU,2009-10-06,0.0
TRVOU,2009-10-05,0.0
TRVOU,2009-10-04,0.0
TRVOU,2009-10-03,0.0
TRVOU,2009-10-02,0.0
TRVOU,2009-10-01,0.0
TRVOU,2009-09-30,0.0
TRVOU,2009-09-29,0.0
TRVOU,2009-09-28,0.0
TRVOU,2009-09-27,0.0
TRVOU,2009-09-26,0.0
TRVOU,2009-09-25,0.0
TRVOU,2009-09-24,0.0
TRVOU,2009-09-23,0.0
TRVOU,2009-09-22,0.0
TRVOU,2009-09-21,0.0
TRVOU,2009-09-20,0.0
TRVOU,2009-09-19,0.0
TRVOU,2009-09-18,0.0
TRVOU,2009-09-17,0.0
TRVOU,2009-09-16,0.0
TRVOU,2009-09-15,0.0
TRVOU,2009-09-14,0.0
TRVOU,2009-09-13,0.0
TRVOU,2009-09-12,0.0
TRVOU,2009-09-11,0.0
TRVOU,2009-09-10,0.0
TRVOU,2009-09-09,0.0
TRVOU,2009-09-08,0.0
TRVOU,2009-09-07,0.0
TRVOU,2009-09-06,0.0
TRVOU,2009-09-05,0.0
TRVOU,2009-09-04,0.0
TRVOU,2009-09-03,0.0
TRVOU,2009-09-02,0.0
TRVOU,2009-09-01,0.0
TRVOU,2009-08-31,0.0
TRVOU,2009-08-30,0.0
TRVOU,2009-08-29,0.0
TRVOU,2009-08-28,0.0
TRVOU,2009-08-27,0.0
TRVOU,2009-08-26,0.0
TRVOU,2009-08-25,0.0
TRVOU,2009-08-24,0.0
TRVOU,2009-08-23,0.0
TRVOU,2009-08-22,0.0
TRVOU,2009-08-21,0.0
TRVOU,2009-08-20,0.0
TRVOU,2009-08-19,0.0
TRVOU,2009-08-18,0.0
TRVOU,2009-08-17,0.0
TRVOU,2009-08-16,0.0
TRVOU,2009-08-15,0.0
TRVOU,2009-08-14,0.0
TRVOU,2009-08-13,0.0
TRVOU,2009-08-12,0.0
TRVOU,2009-08-11,0.0
TRVOU,2009-08-10,0.0
TRVOU,2009-08-09,0.0
TRVOU,2009-08-08,0.0
TRVOU,2009-08-07,0.0
TRVOU,2009-08-06,0.0
TRVOU,2009-08-05,0.0
TRVOU,2009-08-04,0.0
TRVOU,2009-08-03,0.0
TRVOU,2009-08-02,0.0
TRVOU,2009-08-01,0.0
TRVOU,2009-07-31,0.0
TRVOU,2009-07-30,0.0
TRVOU,2009-07-29,0.0
TRVOU,2009-07-28,0.0
TRVOU,2009-07-27,0.0
TRVOU,2009-07-26,0.0
TRVOU,2009-07-25,0.0
TRVOU,2009-07-24,0.0
TRVOU,2009-07-23,0.0
TRVOU,2009-07-22,0.0
TRVOU,2009-07-21,0.0
TRVOU,2009-07-20,0.0
TRVOU,2009-07-19,0.0
TRVOU,2009-07-18,0.0
TRVOU,2009-07-17,0.0
TRVOU,2009-07-16,0.0
TRVOU,2009-07-15,0.0
TRVOU,2009-07-14,0.0
TRVOU,2009-07-13,0.0
TRVOU,2009-07-12,0.0
TRVOU,2009-07-11,0.0
TRVOU,2009-07-10,0.0
TRVOU,2009-07-09,0.0
TRVOU,2009-07-08,0.0
TRVOU,2009-07-07,0.0
TRVOU,2009-07-06,0.0
TRVOU,2009-07-05,0.0
TRVOU,2009-07-04,0.0
TRVOU,2009-07-03,0.0
TRVOU,2009-07-02,0.0
TRVOU,2009-07-01,0.0
TRVOU,2009-06-30,0.0
TRVOU,2009-06-29,0.0
TRVOU,2009-06-28,0.0
TRVOU,2009-06-27,0.0
TRVOU,2009-06-26,0.0
TRVOU,2009-06-25,0.0
TRVOU,2009-06-24,0.0
TRVOU,2009-06-23,0.0
TRVOU,2009-06-22,0.0
TRVOU,2009-06-21,0.0
TRVOU,2009-06-20,0.0
TRVOU,2009-06-19,0.0
TRVOU,2009-06-18,0.0
TRVOU,2009-06-17,0.0
TRVOU,2009-06-16,0.0
TRVOU,2009-06-15,0.0
TRVOU,2009-06-14,0.0
TRVOU,2009-06-13,0.0
TRVOU,2009-06-12,0.0
TRVOU,2009-06-11,0.0
TRVOU,2009-06-10,0.0
TRVOU,2009-06-09,0.0
TRVOU,2009-06-08,0.0
TRVOU,2009-06-07,0.0
TRVOU,2009-06-06,0.0
TRVOU,2009-06-05,0.0
TRVOU,2009-06-04,0.0
TRVOU,2009-06-03,0.0
TRVOU,2009-06-02,0.0
TRVOU,2009-06-01,0.0
TRVOU,2009-05-31,0.0
TRVOU,2009-05-30,0.0
TRVOU,2009-05-29,0.0
TRVOU,2009-05-28,0.0
TRVOU,2009-05-27,0.0
TRVOU,2009-05-26,0.0
TRVOU,2009-05-25,0.0
TRVOU,2009-05-24,0.0
TRVOU,2009-05-23,0.0
TRVOU,2009-05-22,0.0
TRVOU,2009-05-21,0.0
TRVOU,2009-05-20,0.0
TRVOU,2009-05-19,0.0
TRVOU,2009-05-18,0.0
TRVOU,2009-05-17,0.0
TRVOU,2009-05-16,0.0
TRVOU,2009-05-15,0.0
TRVOU,2009-05-14,0.0
TRVOU,2009-05-13,0.0
TRVOU,2009-05-12,0.0
TRVOU,2009-05-11,0.0
TRVOU,2009-05-10,0.0
TRVOU,2009-05-09,0.0
TRVOU,2009-05-08,0.0
TRVOU,2009-05-07,0.0
TRVOU,2009-05-06,0.0
TRVOU,2009-05-05,0.0
TRVOU,2009-05-04,0.0
TRVOU,2009-05-03,0.0
TRVOU,2009-05-02,0.0
TRVOU,2009-05-01,0.0
TRVOU,2009-04-30,0.0
TRVOU,2009-04-29,0.0
TRVOU,2009-04-28,0.0
TRVOU,2009-04-27,0.0
TRVOU,2009-04-26,0.0
TRVOU,2009-04-25,0.0
TRVOU,2009-04-24,0.0
TRVOU,2009-04-23,0.0
TRVOU,2009-04-22,0.0
TRVOU,2009-04-21,0.0
TRVOU,2009-04-20,0.0
TRVOU,2009-04-19,0.0
TRVOU,2009-04-18,0.0
TRVOU,2009-04-17,0.0
TRVOU,2009-04-16,0.0
TRVOU,2009-04-15,0.0
TRVOU,2009-04-14,0.0
TRVOU,2009-04-13,0.0
TRVOU,2009-04-12,0.0
TRVOU,2009-04-11,0.0
TRVOU,2009-04-10,0.0
TRVOU,2009-04-09,0.0
TRVOU,2009-04-08,0.0
TRVOU,2009-04-07,0.0
TRVOU,2009-04-06,0.0
TRVOU,2009-04-05,0.0
TRVOU,2009-04-04,0.0
TRVOU,2009-04-03,0.0
TRVOU,2009-04-02,0.0
TRVOU,2009-04-01,0.0
TRVOU,2009-03-31,0.0
TRVOU,2009-03-30,0.0
TRVOU,2009-03-29,0.0
TRVOU,2009-03-28,0.0
TRVOU,2009-03-27,0.0
TRVOU,2009-03-26,0.0
TRVOU,2009-03-25,0.0
TRVOU,2009-03-24,0.0
TRVOU,2009-03-23,0.0
TRVOU,2009-03-22,0.0
TRVOU,2009-03-21,0.0
TRVOU,2009-03-20,0.0
TRVOU,2009-03-19,0.0
TRVOU,2009-03-18,0.0
TRVOU,2009-03-17,0.0
TRVOU,2009-03-16,0.0
TRVOU,2009-03-15,0.0
TRVOU,2009-03-14,0.0
TRVOU,2009-03-13,0.0
TRVOU,2009-03-12,0.0
TRVOU,2009-03-11,0.0
TRVOU,2009-03-10,0.0
TRVOU,2009-03-09,0.0
TRVOU,2009-03-08,0.0
TRVOU,2009-03-07,0.0
TRVOU,2009-03-06,0.0
TRVOU,2009-03-05,0.0
TRVOU,2009-03-04,0.0
TRVOU,2009-03-03,0.0
TRVOU,2009-03-02,0.0
TRVOU,2009-03-01,0.0
TRVOU,2009-02-28,0.0
TRVOU,2009-02-27,0.0
TRVOU,2009-02-26,0.0
TRVOU,2009-02-25,0.0
TRVOU,2009-02-24,0.0
TRVOU,2009-02-23,0.0
TRVOU,2009-02-22,0.0
TRVOU,2009-02-21,0.0
TRVOU,2009-02-20,0.0
TRVOU,2009-02-19,0.0
TRVOU,2009-02-18,0.0
TRVOU,2009-02-17,0.0
TRVOU,2009-02-16,0.0
TRVOU,2009-02-15,0.0
TRVOU,2009-02-14,0.0
TRVOU,2009-02-13,0.0
TRVOU,2009-02-12,0.0
TRVOU,2009-02-11,0.0
TRVOU,2009-02-10,0.0
TRVOU,2009-02-09,0.0
TRVOU,2009-02-08,0.0
TRVOU,2009-02-07,0.0
TRVOU,2009-02-06,0.0
TRVOU,2009-02-05,0.0
TRVOU,2009-02-04,0.0
TRVOU,2009-02-03,0.0
TRVOU,2009-02-02,0.0
TRVOU,2009-02-01,0.0
TRVOU,2009-01-31,0.0
TRVOU,2009-01-30,0.0
TRVOU,2009-01-29,0.0
TRVOU,2009-01-28,0.0
TRVOU,2009-01-27,0.0
TRVOU,2009-01-26,0.0
TRVOU,2009-01-25,0.0
TRVOU,2009-01-24,0.0
TRVOU,2009-01-23,0.0
TRVOU,2009-01-22,0.0
TRVOU,2009-01-21,0.0
TRVOU,2009-01-20,0.0
TRVOU,2009-01-19,0.0
TRVOU,2009-01-18,0.0
TRVOU,2009-01-17,0.0
TRVOU,2009-01-16,0.0
TRVOU,2009-01-15,0.0
TRVOU,2009-01-14,0.0
TRVOU,2009-01-13,0.0
TRVOU,2009-01-12,0.0
TRVOU,2009-01-11,0.0
TRVOU,2009-01-10,0.0
TRVOU,2009-01-09,0.0
TRVOU,2009-01-08,0.0
TRVOU,2009-01-07,0.0
TRVOU,2009-01-06,0.0
TRVOU,2009-01-05,0.0
TRVOU,2009-01-04,0.0
TRVOU,2009-01-03,0.0
TRVOU,2009-01-02,0.0
TRFUS,2024-09-25,424734.5785
TRFUS,2024-09-24,466152.3037
TRFUS,2024-09-23,492196.6104
TRFUS,2024-09-22,333638.2305
TRFUS,2024-09-21,383882.7733
TRFUS,2024-09-20,601766.2495
TRFUS,2024-09-19,637788.0656
TRFUS,2024-09-18,422652.2954
TRFUS,2024-09-17,517289.9947
TRFUS,2024-09-16,381943.8679
TRFUS,2024-09-15,380846.3323
TRFUS,2024-09-14,401170.854
TRFUS,2024-09-13,441575.5694
TRFUS,2024-09-12,488608.2298
TRFUS,2024-09-11,378694.0929
TRFUS,2024-09-10,401226.0058
TRFUS,2024-09-09,394226.9794
TRFUS,2024-09-08,347282.3051
TRFUS,2024-09-07,359789.0316
TRFUS,2024-09-06,426174.9525
TRFUS,2024-09-05,617306.976
TRFUS,2024-09-04,451373.2637
TRFUS,2024-09-03,497081.4166
TRFUS,2024-09-02,447731.2802
TRFUS,2024-09-01,377525.0323
TRFUS,2024-08-31,377929.8253
TRFUS,2024-08-30,474935.9311
TRFUS,2024-08-29,495475.4653
TRFUS,2024-08-28,462077.3754
TRFUS,2024-08-27,489403.6881
TRFUS,2024-08-26,555687.7351
TRFUS,2024-08-25,451353.1138
TRFUS,2024-08-24,494184.4024
TRFUS,2024-08-23,606712.0104
TRFUS,2024-08-22,6105712.7144
TRFUS,2024-08-21,508719.9358
TRFUS,2024-08-20,601111.0615
TRFUS,2024-08-19,521377.1641
TRFUS,2024-08-18,435345.7582
TRFUS,2024-08-17,430107.3763
TRFUS,2024-08-16,520444.8983
TRFUS,2024-08-15,508048.2354
TRFUS,2024-08-14,480591.7682
TRFUS,2024-08-13,485538.0093
TRFUS,2024-08-12,490142.6887
TRFUS,2024-08-11,402171.3108
TRFUS,2024-08-10,410763.1704
TRFUS,2024-08-09,523599.5396
TRFUS,2024-08-08,536365.4229
TRFUS,2024-08-07,474410.9573
TRFUS,2024-08-06,458865.9264
TRFUS,2024-08-05,494522.6887
TRFUS,2024-08-04,443181.2119
TRFUS,2024-08-03,513449.2439
TRFUS,2024-08-02,561616.7704
TRFUS,2024-08-01,636667.5122
TRFUS,2024-07-31,702898.4661
TRFUS,2024-07-30,646110.3152
TRFUS,2024-07-29,763842.897
TRFUS,2024-07-28,560942.344
TRFUS,2024-07-27,699494.0226
TRFUS,2024-07-26,703739.3168
TRFUS,2024-07-25,691076.3092
TRFUS,2024-07-24,683532.6574
TRFUS,2024-07-23,758326.6054
TRFUS,2024-07-22,975521.7743
TRFUS,2024-07-21,668958.5116
TRFUS,2024-07-20,686892.3352
TRFUS,2024-07-19,798935.6317
TRFUS,2024-07-18,647314.2596
TRFUS,2024-07-17,914147.4041
TRFUS,2024-07-16,798964.7164
TRFUS,2024-07-15,831398.7942
TRFUS,2024-07-14,804818.8711
TRFUS,2024-07-13,1166664.0977
TRFUS,2024-07-12,715432.559
